OrderID,Date,Region,Channel,Segment,Category,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD0068329,2022-09-17,Central,Online,SMB,Home,1,392.42,0.0,392.42,272.95,119.47
ORD0068330,2024-01-13,South,Online,Enterprise,Home,3,347.81,0.1,939.09,664.47,274.62
ORD0068331,2025-08-31,West,Wholesale,Enterprise,Sports,5,207.2,0.1,932.4,560.96,371.44
ORD0068332,2022-12-05,South,Online,Enterprise,Home,1,128.77,0.05,122.33,77.32,45.01
ORD0068333,2023-01-07,North,Online,Enterprise,Grocery,3,11.67,0.2,28.01,19.25,8.76
ORD0068334,2024-09-12,East,Online,SMB,Apparel,1,51.42,0.15,43.71,29.12,14.59
ORD0068335,2024-06-24,West,Online,SMB,Home,4,229.06,0.15,778.8,500.4,278.4
ORD0068336,2024-04-27,North,Online,Enterprise,Grocery,3,46.26,0.2,111.02,63.29,47.73
ORD0068337,2023-07-29,Central,Partner,Enterprise,Grocery,6,37.83,0.05,215.63,121.22,94.41
ORD0068338,2025-06-13,North,Partner,Enterprise,Electronics,4,1021.3,0.05,3880.94,2869.8,1011.14
ORD0068339,2022-07-31,Central,Retail,SMB,Apparel,3,133.68,0.0,401.04,228.78,172.26
ORD0068340,2024-01-16,South,Wholesale,Consumer,Electronics,1,1032.86,0.0,1032.86,575.88,456.98
ORD0068341,2022-12-28,South,Partner,Consumer,Sports,1,216.11,0.1,194.5,145.21,49.29
ORD0068342,2025-08-17,East,Wholesale,Enterprise,Beauty,1,26.79,0.1,24.11,18.29,5.82
ORD0068343,2025-07-23,East,Retail,SMB,Electronics,1,882.5,0.2,706.0,453.78,252.22
ORD0068344,2025-06-07,South,Online,SMB,Apparel,3,51.54,0.05,146.89,91.65,55.24
ORD0068345,2025-09-04,Central,Partner,Enterprise,Grocery,1,11.69,0.15,9.94,6.87,3.07
ORD0068346,2025-01-07,South,Online,Consumer,Electronics,1,1178.21,0.2,942.57,707.75,234.82
ORD0068347,2025-02-19,Central,Retail,Enterprise,Sports,1,202.34,0.0,202.34,146.2,56.14
ORD0068348,2022-09-29,East,Partner,Enterprise,Electronics,4,905.76,0.0,3623.04,2106.24,1516.8
ORD0068349,2023-02-18,West,Wholesale,SMB,Home,1,105.41,0.05,100.14,60.81,39.33
ORD0068350,2024-10-18,East,Wholesale,Enterprise,Grocery,1,58.02,0.2,46.42,32.33,14.09
ORD0068351,2024-08-12,North,Retail,Consumer,Grocery,1,54.71,0.0,54.71,38.75,15.96
ORD0068352,2024-07-08,East,Partner,SMB,Apparel,1,112.56,0.0,112.56,76.62,35.94
ORD0068353,2022-05-21,South,Retail,SMB,Apparel,2,21.74,0.0,43.48,27.17,16.31
ORD0068354,2025-09-01,South,Online,SMB,Sports,1,173.03,0.2,138.42,85.0,53.42
ORD0068355,2024-12-29,Central,Partner,SMB,Sports,2,89.48,0.0,178.96,109.82,69.14
ORD0068356,2022-08-31,East,Retail,Consumer,Sports,1,216.42,0.15,183.96,112.97,70.99
ORD0068357,2023-08-17,South,Partner,SMB,Home,1,179.4,0.1,161.46,95.78,65.68
ORD0068358,2024-03-25,South,Retail,Enterprise,Beauty,1,66.86,0.2,53.49,39.21,14.28
ORD0068359,2022-09-03,Central,Online,Enterprise,Grocery,1,52.96,0.0,52.96,31.94,21.02
ORD0068360,2024-07-14,East,Partner,SMB,Sports,1,170.47,0.0,170.47,110.08,60.39
ORD0068361,2023-05-23,Central,Partner,Consumer,Beauty,4,53.49,0.1,192.56,113.99,78.57
ORD0068362,2022-03-16,North,Wholesale,Consumer,Grocery,1,17.9,0.0,17.9,13.0,4.9
ORD0068363,2023-11-05,Central,Online,SMB,Home,3,334.85,0.05,954.32,714.31,240.01
ORD0068364,2022-05-01,South,Wholesale,Consumer,Beauty,1,115.91,0.0,115.91,73.74,42.17
ORD0068365,2022-03-05,Central,Partner,Consumer,Electronics,1,692.31,0.0,692.31,525.0,167.31
ORD0068366,2024-08-13,West,Online,SMB,Sports,1,225.49,0.0,225.49,139.58,85.91
ORD0068367,2024-10-25,South,Retail,Enterprise,Home,4,227.15,0.15,772.31,440.72,331.59
ORD0068368,2024-05-18,North,Partner,SMB,Grocery,4,42.41,0.0,169.64,119.35,50.29
ORD0068369,2024-11-11,West,Partner,SMB,Grocery,1,28.25,0.0,28.25,16.8,11.45
ORD0068370,2024-07-18,West,Retail,Enterprise,Beauty,7,76.14,0.15,453.03,288.51,164.52
ORD0068371,2023-03-09,North,Wholesale,SMB,Home,1,108.46,0.0,108.46,75.63,32.83
ORD0068372,2024-04-16,West,Retail,Consumer,Beauty,5,65.85,0.0,329.25,186.4,142.85
ORD0068373,2024-03-07,North,Retail,SMB,Home,1,202.71,0.0,202.71,146.17,56.54
ORD0068374,2025-11-21,East,Retail,Consumer,Apparel,2,126.64,0.15,215.29,146.69,68.6
ORD0068375,2025-11-20,West,Partner,SMB,Home,6,265.28,0.05,1512.1,904.92,607.18
ORD0068376,2025-02-20,South,Online,Enterprise,Sports,1,191.03,0.15,162.38,94.93,67.45
ORD0068377,2024-04-11,West,Wholesale,Enterprise,Grocery,1,28.26,0.0,28.26,21.39,6.87
ORD0068378,2025-11-01,North,Wholesale,Consumer,Home,1,190.84,0.0,190.84,124.64,66.2
ORD0068379,2025-10-08,North,Partner,SMB,Grocery,2,5.33,0.1,9.59,7.19,2.4
ORD0068380,2022-08-09,Central,Online,Enterprise,Sports,3,216.73,0.15,552.66,336.44,216.22
ORD0068381,2023-10-10,North,Online,Consumer,Sports,1,291.81,0.0,291.81,223.65,68.16
ORD0068382,2022-10-12,South,Online,SMB,Electronics,3,424.64,0.1,1146.53,632.94,513.59
ORD0068383,2024-06-28,Central,Partner,Enterprise,Sports,3,134.52,0.0,403.56,235.15,168.41
ORD0068384,2022-11-25,South,Online,SMB,Beauty,1,43.76,0.2,35.01,25.99,9.02
ORD0068385,2023-12-08,South,Online,SMB,Apparel,2,146.76,0.0,293.52,188.05,105.47
ORD0068386,2023-10-26,South,Online,Enterprise,Electronics,1,799.9,0.15,679.91,521.14,158.77
ORD0068387,2023-03-06,North,Wholesale,Consumer,Sports,1,122.55,0.2,98.04,75.86,22.18
ORD0068388,2025-07-07,South,Online,Consumer,Home,2,266.67,0.15,453.34,259.76,193.58
ORD0068389,2025-04-03,East,Online,SMB,Home,1,349.86,0.1,314.87,227.82,87.05
ORD0068390,2024-02-09,North,Partner,SMB,Sports,1,285.08,0.1,256.57,145.72,110.85
ORD0068391,2024-08-25,South,Wholesale,SMB,Home,2,291.87,0.15,496.18,322.63,173.55
ORD0068392,2025-12-06,West,Online,Consumer,Sports,3,207.8,0.15,529.89,334.66,195.23
ORD0068393,2024-07-27,East,Partner,SMB,Sports,1,74.71,0.0,74.71,42.44,32.27
ORD0068394,2022-04-28,South,Retail,Consumer,Beauty,1,96.15,0.05,91.34,57.05,34.29
ORD0068395,2024-07-27,West,Retail,Consumer,Home,1,347.03,0.15,294.98,220.31,74.67
ORD0068396,2025-06-11,South,Wholesale,Enterprise,Home,1,313.08,0.0,313.08,243.79,69.29
ORD0068397,2025-08-24,Central,Wholesale,Enterprise,Apparel,1,120.29,0.1,108.26,60.54,47.72
ORD0068398,2022-08-11,North,Retail,Enterprise,Grocery,8,43.08,0.2,275.71,152.81,122.9
ORD0068399,2023-01-05,South,Online,SMB,Home,5,224.45,0.0,1122.25,800.47,321.78
ORD0068400,2022-08-03,Central,Wholesale,Consumer,Electronics,1,315.99,0.2,252.79,191.51,61.28
ORD0068401,2024-10-02,North,Wholesale,Consumer,Grocery,4,17.83,0.05,67.75,50.4,17.35
ORD0068402,2023-01-04,North,Partner,Consumer,Apparel,1,114.82,0.05,109.08,83.03,26.05
ORD0068403,2022-11-20,Central,Wholesale,SMB,Grocery,1,33.16,0.1,29.84,22.02,7.82
ORD0068404,2025-05-15,Central,Retail,Consumer,Electronics,1,911.2,0.0,911.2,670.45,240.75
ORD0068405,2025-05-15,West,Wholesale,Enterprise,Grocery,10,13.4,0.0,134.0,80.46,53.54
ORD0068406,2025-04-08,East,Partner,Enterprise,Beauty,1,58.35,0.0,58.35,36.48,21.87
ORD0068407,2023-10-25,East,Retail,Enterprise,Apparel,1,60.28,0.0,60.28,35.37,24.91
ORD0068408,2022-09-10,South,Wholesale,SMB,Home,1,248.71,0.0,248.71,176.74,71.97
ORD0068409,2024-01-10,North,Wholesale,SMB,Sports,2,220.62,0.0,441.24,276.6,164.64
ORD0068410,2022-05-17,Central,Wholesale,Enterprise,Beauty,2,45.36,0.0,90.72,67.11,23.61
ORD0068411,2023-12-27,East,Retail,SMB,Beauty,6,24.85,0.0,149.1,92.49,56.61
ORD0068412,2024-08-25,West,Wholesale,SMB,Grocery,3,46.91,0.0,140.73,96.55,44.18
ORD0068413,2024-01-08,South,Online,Enterprise,Home,1,92.39,0.15,78.53,46.97,31.56
ORD0068414,2024-03-03,West,Online,SMB,Beauty,9,108.95,0.05,931.52,605.85,325.67
ORD0068415,2025-06-13,Central,Wholesale,Enterprise,Beauty,1,103.62,0.0,103.62,59.01,44.61
ORD0068416,2023-09-18,West,Retail,Consumer,Apparel,1,116.55,0.2,93.24,67.05,26.19
ORD0068417,2024-12-01,Central,Online,Consumer,Grocery,1,55.17,0.15,46.89,31.7,15.19
ORD0068418,2022-01-01,East,Partner,SMB,Beauty,4,113.24,0.15,385.02,220.6,164.42
ORD0068419,2023-07-17,Central,Partner,Enterprise,Apparel,1,63.69,0.15,54.14,35.88,18.26
ORD0068420,2023-03-14,West,Partner,SMB,Grocery,1,36.03,0.0,36.03,20.11,15.92
ORD0068421,2024-07-20,South,Wholesale,Enterprise,Grocery,1,47.77,0.1,42.99,24.41,18.58
ORD0068422,2024-01-28,West,Partner,Enterprise,Home,1,75.36,0.0,75.36,45.59,29.77
ORD0068423,2024-03-17,North,Wholesale,SMB,Beauty,3,71.4,0.15,182.07,129.56,52.51
ORD0068424,2024-01-08,North,Online,SMB,Apparel,1,98.37,0.0,98.37,62.65,35.72
ORD0068425,2022-12-02,Central,Retail,SMB,Apparel,1,48.64,0.0,48.64,34.19,14.45
ORD0068426,2025-08-15,South,Partner,Enterprise,Grocery,1,47.35,0.1,42.62,31.93,10.69
ORD0068427,2025-01-18,North,Retail,Consumer,Sports,1,204.76,0.05,194.52,139.56,54.96
ORD0068428,2022-02-27,South,Retail,Consumer,Sports,3,204.02,0.2,489.65,366.07,123.58
ORD0068429,2023-05-16,East,Online,Consumer,Sports,1,162.99,0.0,162.99,114.64,48.35
ORD0068430,2022-01-09,Central,Wholesale,Consumer,Electronics,1,666.97,0.15,566.92,373.01,193.91
ORD0068431,2024-10-12,West,Retail,SMB,Sports,1,53.27,0.2,42.62,26.38,16.24
ORD0068432,2023-01-23,Central,Retail,Consumer,Beauty,5,62.38,0.0,311.9,239.02,72.88
ORD0068433,2024-10-25,North,Wholesale,SMB,Beauty,2,82.4,0.0,164.8,111.31,53.49
ORD0068434,2022-02-26,South,Retail,Consumer,Apparel,3,80.57,0.0,241.71,176.99,64.72
ORD0068435,2023-03-19,Central,Wholesale,Consumer,Beauty,1,40.29,0.05,38.28,24.8,13.48
ORD0068436,2023-06-30,West,Retail,Consumer,Sports,6,137.29,0.15,700.18,507.98,192.2
ORD0068437,2025-03-09,East,Online,Enterprise,Grocery,2,30.89,0.0,61.78,39.27,22.51
ORD0068438,2022-05-24,East,Retail,Enterprise,Apparel,3,50.08,0.05,142.73,92.48,50.25
ORD0068439,2025-08-29,West,Wholesale,Consumer,Home,1,232.17,0.05,220.56,150.37,70.19
ORD0068440,2025-06-05,South,Partner,SMB,Beauty,2,40.9,0.1,73.62,47.66,25.96
ORD0068441,2023-04-20,North,Online,SMB,Beauty,8,106.53,0.0,852.24,511.3,340.94
ORD0068442,2022-03-12,West,Partner,Consumer,Electronics,1,285.68,0.0,285.68,208.12,77.56
ORD0068443,2022-09-13,West,Retail,SMB,Apparel,2,127.28,0.15,216.38,120.7,95.68
ORD0068444,2023-11-13,West,Partner,SMB,Home,2,149.71,0.2,239.54,156.56,82.98
ORD0068445,2024-05-27,West,Online,Enterprise,Apparel,2,149.91,0.0,299.82,188.2,111.62
ORD0068446,2023-04-20,South,Wholesale,Consumer,Electronics,2,824.06,0.0,1648.12,949.58,698.54
ORD0068447,2022-06-17,North,Retail,SMB,Sports,1,186.59,0.0,186.59,125.75,60.84
ORD0068448,2025-10-03,South,Partner,SMB,Sports,1,68.99,0.2,55.19,39.2,15.99
ORD0068449,2022-07-20,East,Partner,Enterprise,Electronics,1,733.86,0.15,623.78,378.98,244.8
ORD0068450,2024-07-08,South,Partner,Consumer,Apparel,4,120.98,0.1,435.53,284.87,150.66
ORD0068451,2025-05-17,North,Retail,Consumer,Grocery,1,27.47,0.2,21.98,14.42,7.56
ORD0068452,2023-01-26,East,Partner,SMB,Sports,4,125.06,0.1,450.22,289.51,160.71
ORD0068453,2025-03-24,East,Online,Consumer,Beauty,5,51.14,0.0,255.7,169.74,85.96
ORD0068454,2023-10-12,South,Wholesale,Consumer,Grocery,1,50.3,0.0,50.3,31.19,19.11
ORD0068455,2024-10-03,North,Wholesale,SMB,Apparel,2,33.11,0.15,56.29,36.68,19.61
ORD0068456,2025-01-11,East,Partner,SMB,Electronics,1,580.88,0.0,580.88,326.97,253.91
ORD0068457,2024-08-14,West,Wholesale,SMB,Beauty,1,35.29,0.2,28.23,18.22,10.01
ORD0068458,2025-05-10,Central,Retail,Consumer,Grocery,3,27.76,0.05,79.12,57.51,21.61
ORD0068459,2022-07-07,South,Wholesale,Enterprise,Electronics,4,648.03,0.0,2592.12,1695.47,896.65
ORD0068460,2024-11-06,Central,Wholesale,Consumer,Home,2,326.99,0.15,555.88,350.17,205.71
ORD0068461,2022-06-30,North,Wholesale,Consumer,Apparel,5,62.84,0.0,314.2,227.15,87.05
ORD0068462,2023-05-29,North,Retail,SMB,Sports,5,94.04,0.0,470.2,293.02,177.18
ORD0068463,2022-02-27,Central,Online,Enterprise,Beauty,4,48.11,0.1,173.2,108.24,64.96
ORD0068464,2024-11-26,West,Online,SMB,Apparel,3,69.72,0.15,177.79,107.01,70.78
ORD0068465,2023-02-15,East,Online,Consumer,Home,1,260.22,0.0,260.22,157.72,102.5
ORD0068466,2025-08-24,East,Partner,Consumer,Home,1,279.17,0.05,265.21,178.42,86.79
ORD0068467,2024-07-21,North,Online,Consumer,Grocery,3,33.67,0.0,101.01,78.1,22.91
ORD0068468,2023-05-21,Central,Retail,Consumer,Grocery,1,45.06,0.2,36.05,21.92,14.13
ORD0068469,2023-08-24,East,Online,Consumer,Home,6,57.28,0.0,343.68,229.87,113.81
ORD0068470,2025-06-19,West,Retail,Consumer,Grocery,1,49.2,0.0,49.2,29.76,19.44
ORD0068471,2023-03-22,North,Retail,SMB,Sports,4,107.24,0.0,428.96,282.96,146.0
ORD0068472,2025-12-03,North,Wholesale,Enterprise,Beauty,1,42.51,0.0,42.51,30.23,12.28
ORD0068473,2022-03-29,West,Online,SMB,Sports,1,56.66,0.05,53.83,39.96,13.87
ORD0068474,2022-12-01,North,Wholesale,Enterprise,Beauty,2,18.6,0.0,37.2,28.92,8.28
ORD0068475,2023-01-08,East,Online,Consumer,Beauty,1,119.48,0.0,119.48,92.13,27.35
ORD0068476,2024-09-18,North,Retail,Consumer,Home,1,240.26,0.0,240.26,169.71,70.55
ORD0068477,2025-09-19,East,Online,Enterprise,Grocery,3,48.33,0.05,137.74,86.72,51.02
ORD0068478,2025-10-01,South,Online,Enterprise,Electronics,6,1170.05,0.1,6318.27,4181.74,2136.53
ORD0068479,2022-10-08,West,Partner,Consumer,Grocery,1,34.66,0.05,32.93,25.17,7.76
ORD0068480,2023-07-14,West,Online,Consumer,Sports,6,214.22,0.05,1221.05,852.09,368.96
ORD0068481,2022-06-09,South,Retail,Enterprise,Electronics,3,1032.33,0.0,3096.99,2327.89,769.1
ORD0068482,2025-05-20,North,Partner,Enterprise,Apparel,2,82.27,0.0,164.54,93.16,71.38
ORD0068483,2025-05-09,East,Retail,Consumer,Grocery,7,19.98,0.15,118.88,66.77,52.11
ORD0068484,2023-06-07,West,Partner,Consumer,Apparel,1,53.48,0.0,53.48,32.77,20.71
ORD0068485,2022-05-14,East,Wholesale,Consumer,Beauty,1,70.59,0.0,70.59,44.35,26.24
ORD0068486,2023-04-19,North,Wholesale,Enterprise,Home,1,221.08,0.05,210.03,150.74,59.29
ORD0068487,2022-04-05,East,Partner,SMB,Apparel,4,60.84,0.0,243.36,156.84,86.52
ORD0068488,2025-11-18,West,Online,Enterprise,Sports,1,227.82,0.0,227.82,126.82,101.0
ORD0068489,2022-07-16,East,Online,Enterprise,Sports,1,46.57,0.0,46.57,30.83,15.74
ORD0068490,2024-02-29,West,Partner,Enterprise,Beauty,1,17.61,0.2,14.09,9.66,4.43
ORD0068491,2025-06-10,North,Online,SMB,Sports,1,262.91,0.15,223.47,151.56,71.91
ORD0068492,2024-07-24,Central,Retail,Enterprise,Home,1,225.27,0.0,225.27,171.81,53.46
ORD0068493,2025-02-11,North,Partner,Enterprise,Beauty,1,90.93,0.0,90.93,70.56,20.37
ORD0068494,2025-05-16,East,Wholesale,Consumer,Beauty,1,52.53,0.2,42.02,29.02,13.0
ORD0068495,2023-05-01,North,Online,SMB,Sports,1,276.0,0.0,276.0,192.87,83.13
ORD0068496,2022-09-28,North,Wholesale,Consumer,Home,1,244.99,0.15,208.24,147.76,60.48
ORD0068497,2024-10-21,South,Wholesale,Enterprise,Electronics,3,875.56,0.15,2232.68,1603.53,629.15
ORD0068498,2025-03-23,East,Online,SMB,Apparel,3,78.4,0.1,211.68,144.81,66.87
ORD0068499,2024-02-25,South,Wholesale,Consumer,Apparel,1,37.65,0.0,37.65,29.02,8.63
ORD0068500,2022-09-12,North,Partner,SMB,Beauty,1,48.75,0.0,48.75,37.17,11.58
ORD0068501,2022-06-30,North,Retail,SMB,Grocery,1,36.81,0.0,36.81,26.61,10.2
ORD0068502,2022-10-30,North,Retail,SMB,Beauty,1,39.46,0.0,39.46,24.57,14.89
ORD0068503,2025-01-18,Central,Retail,Enterprise,Sports,1,126.73,0.05,120.39,67.25,53.14
ORD0068504,2022-08-02,North,Partner,Enterprise,Beauty,2,106.99,0.1,192.58,108.52,84.06
ORD0068505,2023-01-15,West,Online,Consumer,Sports,1,212.73,0.0,212.73,127.38,85.35
ORD0068506,2025-02-08,East,Online,Consumer,Sports,2,190.84,0.1,343.51,214.83,128.68
ORD0068507,2023-03-24,South,Retail,Enterprise,Sports,1,151.91,0.0,151.91,85.97,65.94
ORD0068508,2022-06-05,Central,Retail,Consumer,Apparel,1,28.13,0.0,28.13,18.15,9.98
ORD0068509,2025-11-25,West,Partner,Enterprise,Home,1,179.36,0.1,161.42,105.62,55.8
ORD0068510,2023-06-06,South,Retail,SMB,Electronics,1,1010.65,0.2,808.52,482.56,325.96
ORD0068511,2025-05-20,North,Online,SMB,Sports,1,228.85,0.05,217.41,152.04,65.37
ORD0068512,2025-10-29,Central,Retail,Consumer,Beauty,1,35.81,0.1,32.23,23.17,9.06
ORD0068513,2025-02-07,Central,Partner,Consumer,Apparel,1,67.35,0.0,67.35,50.22,17.13
ORD0068514,2024-05-25,Central,Wholesale,Consumer,Electronics,3,905.02,0.05,2579.31,1443.08,1136.23
ORD0068515,2025-03-23,West,Partner,Enterprise,Electronics,3,736.16,0.0,2208.48,1390.41,818.07
ORD0068516,2025-02-17,West,Online,Consumer,Sports,1,52.06,0.15,44.25,26.15,18.1
ORD0068517,2022-11-03,Central,Partner,SMB,Sports,3,141.23,0.0,423.69,239.85,183.84
ORD0068518,2024-12-07,South,Wholesale,Consumer,Electronics,1,475.54,0.2,380.43,248.36,132.07
ORD0068519,2025-06-20,West,Wholesale,Consumer,Grocery,2,44.01,0.0,88.02,57.76,30.26
ORD0068520,2022-08-24,North,Partner,Enterprise,Grocery,1,55.98,0.0,55.98,35.86,20.12
ORD0068521,2025-11-12,East,Online,Consumer,Electronics,1,412.27,0.2,329.82,191.66,138.16
ORD0068522,2022-08-05,East,Retail,SMB,Sports,3,45.5,0.0,136.5,75.13,61.37
ORD0068523,2022-08-05,Central,Wholesale,SMB,Grocery,1,21.35,0.2,17.08,11.43,5.65
ORD0068524,2024-09-15,Central,Retail,SMB,Electronics,1,539.27,0.0,539.27,370.76,168.51
ORD0068525,2023-04-17,North,Retail,SMB,Grocery,4,52.83,0.05,200.75,115.72,85.03
ORD0068526,2022-05-31,Central,Wholesale,Consumer,Grocery,1,56.89,0.0,56.89,39.88,17.01
ORD0068527,2024-09-22,Central,Wholesale,Enterprise,Beauty,1,65.97,0.0,65.97,40.26,25.71
ORD0068528,2025-04-11,South,Online,Enterprise,Beauty,1,49.15,0.2,39.32,23.72,15.6
ORD0068529,2022-04-06,East,Online,SMB,Home,1,173.78,0.0,173.78,118.96,54.82
ORD0068530,2025-04-16,East,Wholesale,Consumer,Sports,1,186.43,0.0,186.43,112.68,73.75
ORD0068531,2024-08-14,East,Online,Consumer,Apparel,2,112.44,0.1,202.39,116.09,86.3
ORD0068532,2022-05-25,West,Partner,Enterprise,Electronics,5,291.52,0.0,1457.6,992.7,464.9
ORD0068533,2025-11-22,South,Partner,SMB,Home,1,199.67,0.15,169.72,129.07,40.65
ORD0068534,2023-02-10,South,Partner,SMB,Electronics,1,842.47,0.0,842.47,629.3,213.17
ORD0068535,2022-12-16,South,Retail,Consumer,Grocery,2,26.83,0.2,42.93,30.65,12.28
ORD0068536,2022-10-17,West,Online,Enterprise,Beauty,1,99.47,0.2,79.58,56.94,22.64
ORD0068537,2023-10-22,North,Online,Consumer,Grocery,1,50.9,0.2,40.72,27.65,13.07
ORD0068538,2025-11-05,North,Partner,Consumer,Electronics,3,984.68,0.15,2510.93,1823.31,687.62
ORD0068539,2024-10-12,North,Partner,Enterprise,Sports,1,119.04,0.0,119.04,69.58,49.46
ORD0068540,2025-05-03,North,Retail,SMB,Beauty,1,77.55,0.2,62.04,41.01,21.03
ORD0068541,2025-11-05,East,Retail,Enterprise,Home,1,49.93,0.0,49.93,35.4,14.53
ORD0068542,2024-01-12,East,Retail,SMB,Beauty,6,94.28,0.0,565.68,403.11,162.57
ORD0068543,2024-02-13,Central,Wholesale,Consumer,Home,1,262.08,0.05,248.98,182.89,66.09
ORD0068544,2025-04-22,North,Retail,Enterprise,Apparel,7,84.01,0.0,588.07,382.9,205.17
ORD0068545,2025-12-25,North,Partner,Enterprise,Apparel,2,117.63,0.0,235.26,140.02,95.24
ORD0068546,2023-01-14,North,Retail,SMB,Sports,8,40.74,0.05,309.62,224.03,85.59
ORD0068547,2024-10-14,South,Wholesale,Enterprise,Beauty,1,89.44,0.05,84.97,56.4,28.57
ORD0068548,2023-06-18,West,Online,Enterprise,Sports,3,275.56,0.05,785.35,517.77,267.58
ORD0068549,2022-02-23,East,Wholesale,Enterprise,Sports,1,245.78,0.2,196.62,115.12,81.5
ORD0068550,2024-02-01,East,Online,Enterprise,Apparel,1,118.6,0.2,94.88,71.46,23.42
ORD0068551,2025-11-16,West,Retail,Consumer,Sports,2,218.59,0.05,415.32,263.11,152.21
ORD0068552,2023-07-09,North,Retail,Enterprise,Sports,3,153.86,0.0,461.58,321.9,139.68
ORD0068553,2024-02-20,East,Retail,Consumer,Sports,9,243.69,0.15,1864.23,1261.43,602.8
ORD0068554,2023-06-12,South,Partner,Consumer,Apparel,3,33.65,0.2,80.76,51.16,29.6
ORD0068555,2022-01-22,East,Online,Enterprise,Home,3,80.06,0.05,228.17,131.69,96.48
ORD0068556,2024-01-07,North,Wholesale,Consumer,Beauty,1,69.29,0.0,69.29,44.39,24.9
ORD0068557,2022-06-18,North,Wholesale,SMB,Sports,1,186.55,0.0,186.55,112.6,73.95
ORD0068558,2024-05-18,South,Wholesale,SMB,Electronics,1,1153.26,0.1,1037.93,706.35,331.58
ORD0068559,2022-03-04,South,Partner,SMB,Grocery,2,51.06,0.2,81.7,54.06,27.64
ORD0068560,2024-09-02,Central,Partner,SMB,Apparel,1,90.01,0.15,76.51,53.38,23.13
ORD0068561,2024-01-19,Central,Partner,Enterprise,Home,4,222.9,0.05,847.02,510.02,337.0
ORD0068562,2022-10-26,South,Partner,SMB,Electronics,1,230.67,0.0,230.67,140.64,90.03
ORD0068563,2023-03-12,West,Wholesale,SMB,Grocery,7,49.36,0.2,276.42,156.22,120.2
ORD0068564,2025-10-02,East,Retail,SMB,Home,1,192.38,0.0,192.38,139.41,52.97
ORD0068565,2023-11-11,Central,Retail,Enterprise,Beauty,4,53.8,0.15,182.92,117.75,65.17
ORD0068566,2025-04-25,East,Retail,Enterprise,Sports,5,264.77,0.15,1125.27,722.76,402.51
ORD0068567,2025-04-20,West,Partner,SMB,Beauty,1,19.85,0.2,15.88,11.68,4.2
ORD0068568,2025-07-06,North,Wholesale,SMB,Beauty,1,47.64,0.0,47.64,27.11,20.53
ORD0068569,2024-08-18,West,Partner,Consumer,Electronics,1,857.63,0.0,857.63,578.39,279.24
ORD0068570,2024-05-16,South,Partner,SMB,Home,1,94.73,0.05,89.99,62.74,27.25
ORD0068571,2024-10-28,East,Partner,Consumer,Beauty,1,86.98,0.0,86.98,65.31,21.67
ORD0068572,2025-04-15,East,Online,SMB,Sports,4,213.02,0.05,809.48,606.1,203.38
ORD0068573,2024-06-28,South,Wholesale,SMB,Electronics,1,909.03,0.1,818.13,631.8,186.33
ORD0068574,2024-08-05,East,Retail,Consumer,Electronics,2,982.9,0.0,1965.8,1082.18,883.62
ORD0068575,2023-06-18,West,Online,SMB,Electronics,1,380.14,0.05,361.13,263.08,98.05
ORD0068576,2022-07-11,East,Online,SMB,Apparel,1,109.42,0.0,109.42,64.26,45.16
ORD0068577,2024-07-14,South,Online,Enterprise,Sports,3,161.23,0.0,483.69,343.97,139.72
ORD0068578,2023-03-01,Central,Online,Enterprise,Apparel,1,77.69,0.0,77.69,50.95,26.74
ORD0068579,2023-02-07,West,Partner,SMB,Sports,1,47.38,0.15,40.27,23.01,17.26
ORD0068580,2025-12-22,East,Retail,SMB,Apparel,1,64.87,0.0,64.87,45.17,19.7
ORD0068581,2024-09-12,East,Partner,SMB,Electronics,1,845.96,0.0,845.96,471.32,374.64
ORD0068582,2024-04-25,West,Partner,Consumer,Apparel,1,64.5,0.15,54.82,32.5,22.32
ORD0068583,2024-09-10,South,Partner,Consumer,Home,1,100.33,0.15,85.28,54.57,30.71
ORD0068584,2024-03-24,Central,Wholesale,Enterprise,Apparel,3,126.78,0.0,380.34,231.63,148.71
ORD0068585,2022-09-06,East,Wholesale,SMB,Electronics,1,400.06,0.15,340.05,197.4,142.65
ORD0068586,2023-06-02,South,Wholesale,SMB,Apparel,1,103.04,0.0,103.04,78.62,24.42
ORD0068587,2022-08-14,Central,Wholesale,Enterprise,Home,1,91.54,0.0,91.54,64.2,27.34
ORD0068588,2024-05-01,West,Partner,Consumer,Apparel,3,68.54,0.0,205.62,115.97,89.65
ORD0068589,2022-01-30,East,Online,SMB,Grocery,4,37.7,0.1,135.72,77.41,58.31
ORD0068590,2025-06-13,Central,Wholesale,Enterprise,Apparel,1,135.4,0.0,135.4,79.6,55.8
ORD0068591,2023-12-02,West,Wholesale,Consumer,Electronics,1,307.41,0.1,276.67,196.75,79.92
ORD0068592,2025-05-16,Central,Retail,SMB,Beauty,1,92.97,0.2,74.38,51.94,22.44
ORD0068593,2024-10-11,West,Online,Enterprise,Sports,2,111.26,0.0,222.52,172.65,49.87
ORD0068594,2024-11-20,East,Retail,SMB,Home,3,55.79,0.0,167.37,109.74,57.63
ORD0068595,2022-03-31,West,Online,SMB,Sports,2,257.75,0.2,412.4,273.8,138.6
ORD0068596,2024-07-30,West,Online,Enterprise,Grocery,1,25.34,0.2,20.27,13.67,6.6
